human_ensembl_gene_id,human_accession,hgnc_symbol,mouse_ensembl_gene_id,external_gene_name,mouse_accession,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_prot,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_prot,Abundances (Grouped): BA Pool Ftl 130N_prot,Abundances (Grouped): Ftl Pool 130C_prot,Abundances (Grouped): Pool Ftl 131_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_prot,Mmus_C57-6J_LVR_GC_I_Rep2_M32_prot,Mmus_C57-6J_LVR_GC_C_Rep1_M36_prot,Mmus_C57-6J_LVR_GC_C_Rep2_M37_prot,Mmus_C57-6J_LVR_GC_C_Rep3_M38_prot,Mmus_C57-6J_LVR_GC_C_Rep4_M39_prot,Abundances (Grouped): NASA GC 129C_prot,Abundances (Grouped): BA Pool GC 130N_prot,Abundances (Grouped): GC Pool 130C_prot,Abundances (Grouped): Pool GC 131_prot,Description_prot,Coverage [%]_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_rna,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna
ENSG00000261794,P0CJ92,GOLGA8H,ENSMUSG00000002546,Golga2,Q921M4,29.1,16.7,33.2,34.2,33.7,34.6,35.5,25.4,30.4,25.0,15.4,16.4,23.1,18.7,21.2,18.6,16.2,19.4,17.5,26.6,Golgin subfamily A member 2 OS=Mus musculus OX=10090 GN=Golga2 PE=1 SV=3,2,844.054941326782,972.918473003296,871.212758226023,811.363657513966,751.058531166598,1019.74547196129,782.293982787073,895.259301275729,857.118348075592,722.210406049828,758.631419468209,593.93493551889,1062.43166450435,821.54725738534
ENSG00000183629,,GOLGA8G,ENSMUSG00000002546,Golga2,Q921M4,29.1,16.7,33.2,34.2,33.7,34.6,35.5,25.4,30.4,25.0,15.4,16.4,23.1,18.7,21.2,18.6,16.2,19.4,17.5,26.6,Golgin subfamily A member 2 OS=Mus musculus OX=10090 GN=Golga2 PE=1 SV=3,2,844.054941326782,972.918473003296,871.212758226023,811.363657513966,751.058531166598,1019.74547196129,782.293982787073,895.259301275729,857.118348075592,722.210406049828,758.631419468209,593.93493551889,1062.43166450435,821.54725738534
ENSG00000183629,,GOLGA8G,ENSMUSG00000002546,Golga2,Q921M4,29.1,16.7,33.2,34.2,33.7,34.6,35.5,25.4,30.4,25.0,15.4,16.4,23.1,18.7,21.2,18.6,16.2,19.4,17.5,26.6,Golgin subfamily A member 2 OS=Mus musculus OX=10090 GN=Golga2 PE=1 SV=3,2,844.054941326782,972.918473003296,871.212758226023,811.363657513966,751.058531166598,1019.74547196129,782.293982787073,895.259301275729,857.118348075592,722.210406049828,758.631419468209,593.93493551889,1062.43166450435,821.54725738534
ENSG00000141741,Q9BRT3,MIEN1,ENSMUSG00000002580,Mien1,Q9CQ86,83.7,55.9,64.6,107.9,63.4,70.4,68.1,56.5,52.6,67.2,40.0,38.3,59.9,33.4,45.8,37.1,25.3,32.4,18.8,38.3,Migration and invasion enhancer 1 OS=Mus musculus OX=10090 GN=Mien1 PE=1 SV=1,16,700.597627986975,829.936229716377,753.569465295764,935.190215313418,1517.25339726419,998.964465029762,1155.61851385576,1147.15110586711,1052.75059501186,1345.75956572969,1394.16447421758,1521.25806251705,1160.2705302223,1161.33722652731
ENSG00000141741,Q9BRT3,MIEN1,ENSMUSG00000002580,Mien1,Q9CQ86,83.7,55.9,64.6,107.9,63.4,70.4,68.1,56.5,52.6,67.2,40.0,38.3,59.9,33.4,45.8,37.1,25.3,32.4,18.8,38.3,Migration and invasion enhancer 1 OS=Mus musculus OX=10090 GN=Mien1 PE=1 SV=1,16,700.597627986975,829.936229716377,753.569465295764,935.190215313418,1517.25339726419,998.964465029762,1155.61851385576,1147.15110586711,1052.75059501186,1345.75956572969,1394.16447421758,1521.25806251705,1160.2705302223,1161.33722652731
ENSG00000141985,Q99961,SH3GL1,ENSMUSG00000003200,Sh3gl1,Q62419,90.6,55.0,105.3,116.0,95.9,94.6,83.2,76.2,85.3,74.9,38.8,33.7,57.6,42.0,38.5,50.8,42.2,39.7,34.3,54.5,Endophilin-A2 OS=Mus musculus OX=10090 GN=Sh3gl1 PE=1 SV=1,4,340.117656416189,311.990556838403,338.73759719123,380.651196241384,426.638995676,517.141485938503,439.008128014189,446.343652249253,522.547016891703,448.725780659479,573.704948094039,384.323837079697,575.630194068796,525.04042654194
ENSG00000141985,Q99961,SH3GL1,ENSMUSG00000003200,Sh3gl1,Q62419,90.6,55.0,105.3,116.0,95.9,94.6,83.2,76.2,85.3,74.9,38.8,33.7,57.6,42.0,38.5,50.8,42.2,39.7,34.3,54.5,Endophilin-A2 OS=Mus musculus OX=10090 GN=Sh3gl1 PE=1 SV=1,4,340.117656416189,311.990556838403,338.73759719123,380.651196241384,426.638995676,517.141485938503,439.008128014189,446.343652249253,522.547016891703,448.725780659479,573.704948094039,384.323837079697,575.630194068796,525.04042654194
ENSG00000142534,P62280,RPS11,ENSMUSG00000003429,Rps11,P62281,197.9,123.3,225.2,241.6,200.7,208.8,220.9,148.3,188.9,182.8,42.9,45.3,61.1,61.0,55.8,56.8,31.5,40.8,43.3,59.2,40S ribosomal protein S11 OS=Mus musculus OX=10090 GN=Rps11 PE=1 SV=3,18,3625.25718379705,4082.04146598062,3596.81776533504,4128.44111041532,9369.21170944576,6663.83508617638,8339.45855760634,6706.45961639487,6770.74118327557,8870.1392080928,8813.3695636648,8931.13260299765,6277.09746159178,6899.74141923325
ENSG00000142534,P62280,RPS11,ENSMUSG00000003429,Rps11,P62281,197.9,123.3,225.2,241.6,200.7,208.8,220.9,148.3,188.9,182.8,42.9,45.3,61.1,61.0,55.8,56.8,31.5,40.8,43.3,59.2,40S ribosomal protein S11 OS=Mus musculus OX=10090 GN=Rps11 PE=1 SV=3,18,3625.25718379705,4082.04146598062,3596.81776533504,4128.44111041532,9369.21170944576,6663.83508617638,8339.45855760634,6706.45961639487,6770.74118327557,8870.1392080928,8813.3695636648,8931.13260299765,6277.09746159178,6899.74141923325
ENSG00000144028,O75643,SNRNP200,ENSMUSG00000003660,Snrnp200,Q6P4T2,84.5,55.2,118.9,127.0,93.8,101.0,88.7,80.9,87.2,79.5,28.4,28.5,51.9,25.6,35.6,29.7,24.9,30.9,24.1,38.1,U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Mus musculus OX=10090 GN=Snrnp200 PE=1 SV=1,8,1677.98866460198,1286.17101791264,1382.04885530079,1724.3958434451,1454.28185162021,1344.74621606131,1120.07948367956,1250.08805036971,1320.23426228728,983.498227724127,654.302108749467,1108.71655067695,1066.45052616736,1113.67686940365
ENSG00000144028,O75643,SNRNP200,ENSMUSG00000003660,Snrnp200,Q6P4T2,84.5,55.2,118.9,127.0,93.8,101.0,88.7,80.9,87.2,79.5,28.4,28.5,51.9,25.6,35.6,29.7,24.9,30.9,24.1,38.1,U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Mus musculus OX=10090 GN=Snrnp200 PE=1 SV=1,8,1677.98866460198,1286.17101791264,1382.04885530079,1724.3958434451,1454.28185162021,1344.74621606131,1120.07948367956,1250.08805036971,1320.23426228728,983.498227724127,654.302108749467,1108.71655067695,1066.45052616736,1113.67686940365
ENSG00000144843,P54922,ADPRH,ENSMUSG00000002844,Adprh,P54923,10.5,8.0,14.4,10.2,10.0,9.3,11.5,6.7,11.3,9.9,,,,,,,,,,,[Protein ADP-ribosylarginine] hydrolase OS=Mus musculus OX=10090 GN=Adprh PE=1 SV=1,6,240.127493066045,303.144670828209,393.203819324654,242.620499918499,138.532930514153,109.110949283161,85.6447440333694,91.9170474867274,112.632510349638,175.465839245622,177.537382590461,166.817007385718,176.722084414149,113.20205160577
ENSG00000145191,Q13144,EIF2B5,ENSMUSG00000003235,Eif2b5,Q8CHW4,53.0,31.4,66.8,77.7,70.5,71.7,66.5,44.1,60.0,52.6,27.2,25.4,45.4,30.9,43.3,39.6,26.0,24.7,34.1,35.3,Translation initiation factor eIF-2B subunit epsilon OS=Mus musculus OX=10090 GN=Eif2b5 PE=1 SV=1,2,649.593728955289,616.621457653851,650.380599204574,697.211568671103,516.395311438021,621.317879614001,641.203345967002,505.900143986158,573.550580586303,514.130453167674,858.208001782016,761.537654767893,732.542052025775,575.854768464494
ENSG00000148795,P05093,CYP17A1,ENSMUSG00000003555,Cyp17a1,P27786,45.1,25.4,28.2,50.6,42.9,41.6,42.4,28.3,15.9,33.7,77.3,104.1,158.9,136.9,72.0,57.1,99.1,80.5,28.7,95.0,"Steroid 17-alpha-hydroxylase/17,20 lyase OS=Mus musculus OX=10090 GN=Cyp17a1 PE=1 SV=1",12,5179.67230614865,6879.08454706725,3669.97484825067,4088.27357004963,7204.82006975551,5083.91604233486,4188.36030043334,2706.61044394966,8058.88545356197,3590.77190818525,4658.84193764841,7597.08601917145,3962.13936698034,5492.3618248368
ENSG00000148795,P05093,CYP17A1,ENSMUSG00000003555,Cyp17a1,P27786,45.1,25.4,28.2,50.6,42.9,41.6,42.4,28.3,15.9,33.7,77.3,104.1,158.9,136.9,72.0,57.1,99.1,80.5,28.7,95.0,"Steroid 17-alpha-hydroxylase/17,20 lyase OS=Mus musculus OX=10090 GN=Cyp17a1 PE=1 SV=1",12,5179.67230614865,6879.08454706725,3669.97484825067,4088.27357004963,7204.82006975551,5083.91604233486,4188.36030043334,2706.61044394966,8058.88545356197,3590.77190818525,4658.84193764841,7597.08601917145,3962.13936698034,5492.3618248368
ENSG00000149564,Q96AP7,ESAM,ENSMUSG00000001946,Esam,Q925F2,17.2,10.0,23.9,24.1,23.1,24.0,23.1,15.2,19.3,22.2,,,,,,,,,,,Endothelial cell-selective adhesion molecule OS=Mus musculus OX=10090 GN=Esam PE=1 SV=1,5,198.799811537709,291.376908450806,253.526951606481,249.976753442716,179.997363617887,175.487806045551,214.256371371546,214.379620336871,165.197073497209,159.446726249014,158.831056649931,127.056720926378,157.010014715742,90.2642969997283
ENSG00000149564,Q96AP7,ESAM,ENSMUSG00000001946,Esam,Q925F2,17.2,10.0,23.9,24.1,23.1,24.0,23.1,15.2,19.3,22.2,,,,,,,,,,,Endothelial cell-selective adhesion molecule OS=Mus musculus OX=10090 GN=Esam PE=1 SV=1,5,198.799811537709,291.376908450806,253.526951606481,249.976753442716,179.997363617887,175.487806045551,214.256371371546,214.379620336871,165.197073497209,159.446726249014,158.831056649931,127.056720926378,157.010014715742,90.2642969997283
ENSG00000151746,Q96G01,BICD1,ENSMUSG00000003452,Bicd1,Q8BR07,,,,,,,,,,,53.8,39.1,67.3,60.8,58.9,53.9,50.9,53.8,31.0,74.5,Protein bicaudal D homolog 1 OS=Mus musculus OX=10090 GN=Bicd1 PE=1 SV=2,2,0.740891351089207,14.8625951436203,45.8113140837607,3.73182487880583,2.8275947841784,22.2899242217877,4.12772299213882,3.27017131718063,5.12328819225991,7.20659790532925,2.70093198872316,21.7061552318662,4.19158174476524,3.11122225827331
ENSG00000151746,Q96G01,BICD1,ENSMUSG00000003452,Bicd1,Q8BR07,,,,,,,,,,,53.8,39.1,67.3,60.8,58.9,53.9,50.9,53.8,31.0,74.5,Protein bicaudal D homolog 1 OS=Mus musculus OX=10090 GN=Bicd1 PE=1 SV=2,2,0.740891351089207,14.8625951436203,45.8113140837607,3.73182487880583,2.8275947841784,22.2899242217877,4.12772299213882,3.27017131718063,5.12328819225991,7.20659790532925,2.70093198872316,21.7061552318662,4.19158174476524,3.11122225827331
ENSG00000153201,P49792,RANBP2,ENSMUSG00000003226,Ranbp2,Q9ERU9,35.8,21.3,37.8,44.6,36.4,37.6,31.7,31.9,38.0,29.6,,,,,,,,,,,E3 SUMO-protein ligase RanBP2 OS=Mus musculus OX=10090 GN=Ranbp2 PE=1 SV=2,1,1976.62463109283,1790.34169459582,1735.60504660776,1237.50158082542,1062.01175961422,1480.65138701852,1364.9495757324,1447.06014268604,1260.16040935532,1184.09239040378,1037.7868112981,1117.05750476977,1113.52668953017,1213.93300827113
ENSG00000153201,P49792,RANBP2,ENSMUSG00000003226,Ranbp2,Q9ERU9,35.8,21.3,37.8,44.6,36.4,37.6,31.7,31.9,38.0,29.6,,,,,,,,,,,E3 SUMO-protein ligase RanBP2 OS=Mus musculus OX=10090 GN=Ranbp2 PE=1 SV=2,1,1976.62463109283,1790.34169459582,1735.60504660776,1237.50158082542,1062.01175961422,1480.65138701852,1364.9495757324,1447.06014268604,1260.16040935532,1184.09239040378,1037.7868112981,1117.05750476977,1113.52668953017,1213.93300827113
ENSG00000153561,Q9H871,RMND5A,ENSMUSG00000002222,Rmnd5a,Q80YQ8,33.8,17.9,37.5,30.6,26.6,35.3,32.5,24.6,32.0,24.9,9.6,10.7,17.8,15.5,14.2,10.0,10.8,12.8,9.4,19.7,E3 ubiquitin-protein ligase RMND5A OS=Mus musculus OX=10090 GN=Rmnd5a PE=1 SV=2,3,4233.21536684967,5119.02880698477,3986.89727736555,3680.93991928711,1848.03748750201,1969.81836738458,1774.70831490524,2087.50246423942,2339.83788126389,1929.27006862296,1168.97927249568,1754.10778560932,1574.52817229673,2185.84402655349
ENSG00000119431,Q9BSH5,HDHD3,ENSMUSG00000038422,Hdhd3,Q9CYW4,213.8,146.0,211.0,245.5,243.0,235.7,234.8,175.7,239.0,203.3,84.4,69.4,81.3,86.3,109.5,92.6,60.4,80.8,68.9,103.5,Haloacid dehalogenase-like hydrolase domain-containing protein 3 OS=Mus musculus OX=10090 GN=Hdhd3 PE=1 SV=1,23,480.759083101434,241.120414520184,330.3465769835,379.753124350311,278.634531899723,327.685061978007,337.077973182153,380.396160352684,306.531914225805,379.063668288462,619.194915984282,497.3650910152,508.07463540689,309.168357175772
ENSG00000119431,Q9BSH5,HDHD3,ENSMUSG00000038422,Hdhd3,Q9CYW4,213.8,146.0,211.0,245.5,243.0,235.7,234.8,175.7,239.0,203.3,84.4,69.4,81.3,86.3,109.5,92.6,60.4,80.8,68.9,103.5,Haloacid dehalogenase-like hydrolase domain-containing protein 3 OS=Mus musculus OX=10090 GN=Hdhd3 PE=1 SV=1,23,480.759083101434,241.120414520184,330.3465769835,379.753124350311,278.634531899723,327.685061978007,337.077973182153,380.396160352684,306.531914225805,379.063668288462,619.194915984282,497.3650910152,508.07463540689,309.168357175772
ENSG00000130513,Q99988,GDF15,ENSMUSG00000038508,Gdf15,Q9Z0J7,21.0,11.5,272.9,285.8,154.7,126.5,172.2,20.5,245.1,23.1,,,,,,,,,,,Growth/differentiation factor 15 OS=Mus musculus OX=10090 GN=Gdf15 PE=1 SV=2,2,153.963143934124,169.936956720925,96.275903011703,161.204926365115,126.049792652879,316.235163572007,176.530165481232,242.339831297584,201.316200049317,428.210106708596,81.2116545359788,154.812615090202,261.129726526085,332.880430040212
ENSG00000132693,P02741,CRP,ENSMUSG00000037942,Crp,P14847,11.1,11.4,13.0,13.5,13.4,10.3,9.4,11.7,9.0,11.5,12.6,13.1,13.7,13.0,10.8,15.2,7.7,10.2,6.7,14.2,C-reactive protein OS=Mus musculus OX=10090 GN=Crp PE=1 SV=2,5,9863.29613586172,10670.8443156377,7811.20649524569,11178.3957525311,6579.29846986151,5914.32293492947,7894.54108317473,8352.00572387942,6709.70761611181,8312.74768777259,5473.96548906725,8913.93941741328,6037.15787261989,7278.92954755297
ENSG00000135968,Q8IWJ2,GCC2,ENSMUSG00000038039,Gcc2,Q8CHG3,30.2,22.4,52.5,47.9,49.9,48.5,47.6,32.4,38.1,40.5,,,,,,,,,,,GRIP and coiled-coil domain-containing protein 2 OS=Mus musculus OX=10090 GN=Gcc2 PE=1 SV=2,1,514.224117748536,554.704012298133,408.163126183531,588.884323182692,405.839616441702,596.593591331817,430.315132124126,391.963810467577,363.203907079044,499.662402343883,403.260107763001,421.434479338175,363.47595675473,462.483994819742
ENSG00000135968,Q8IWJ2,GCC2,ENSMUSG00000038039,Gcc2,Q8CHG3,30.2,22.4,52.5,47.9,49.9,48.5,47.6,32.4,38.1,40.5,,,,,,,,,,,GRIP and coiled-coil domain-containing protein 2 OS=Mus musculus OX=10090 GN=Gcc2 PE=1 SV=2,1,514.224117748536,554.704012298133,408.163126183531,588.884323182692,405.839616441702,596.593591331817,430.315132124126,391.963810467577,363.203907079044,499.662402343883,403.260107763001,421.434479338175,363.47595675473,462.483994819742
ENSG00000137145,Q5VZ89,DENND4C,ENSMUSG00000038024,Dennd4c,A6H8H2,14.3,9.2,13.0,15.3,13.2,12.9,8.8,11.9,12.8,12.3,21.8,15.9,27.8,24.3,24.7,25.4,25.3,19.1,14.2,20.8,DENN domain-containing protein 4C OS=Mus musculus OX=10090 GN=Dennd4c PE=1 SV=1,0,841.900269327563,684.449449512673,787.833167852976,494.329486752793,402.044254516141,385.17807391891,422.608812304124,429.64264963427,491.586186234664,533.984268824177,295.155455110272,407.834749150201,379.195385303893,445.272584943662
ENSG00000137274,Q86WA6,BPHL,ENSMUSG00000038286,Bphl,Q8R164,89.0,60.5,80.3,90.0,87.5,94.9,94.7,73.1,89.1,77.5,179.1,166.4,168.8,203.3,157.7,166.8,117.1,134.2,128.2,183.1,Valacyclovir hydrolase OS=Mus musculus OX=10090 GN=Bphl PE=1 SV=1,18,2276.97683289642,2429.80485120274,1976.84122080737,2639.73458900056,4013.54044783596,3627.52528127883,2976.96905929064,2621.39831172078,2602.2817079114,4475.71686083466,3345.6485779252,4085.74430873552,2936.34598920097,4663.58782981525
ENSG00000137274,Q86WA6,BPHL,ENSMUSG00000038286,Bphl,Q8R164,89.0,60.5,80.3,90.0,87.5,94.9,94.7,73.1,89.1,77.5,179.1,166.4,168.8,203.3,157.7,166.8,117.1,134.2,128.2,183.1,Valacyclovir hydrolase OS=Mus musculus OX=10090 GN=Bphl PE=1 SV=1,18,2276.97683289642,2429.80485120274,1976.84122080737,2639.73458900056,4013.54044783596,3627.52528127883,2976.96905929064,2621.39831172078,2602.2817079114,4475.71686083466,3345.6485779252,4085.74430873552,2936.34598920097,4663.58782981525
ENSG00000139178,Q9NZP8,C1RL,ENSMUSG00000038527,C1rl,Q3UZ09,30.8,18.1,31.5,32.6,26.9,34.4,33.6,30.1,27.3,28.8,38.2,44.9,87.6,53.1,58.3,39.5,33.9,44.4,36.9,69.2,Complement C1r subcomponent-like protein OS=Mus musculus OX=10090 GN=C1rl PE=1 SV=1,4,3788.12192230299,3482.97424680286,3196.77327834385,4043.46428929091,4001.64116371601,3167.92039967065,3207.25629349627,3427.54919340227,3647.24819418471,3968.9858668226,4615.71376774891,4021.36645072268,4983.65217805022,4111.38935532156
ENSG00000140598,Q7Z2Z2,EFL1,ENSMUSG00000038563,Efl1,Q8C0D5,27.8,17.3,24.7,28.8,26.5,26.0,29.5,18.9,19.6,24.0,20.9,23.1,38.3,27.8,24.4,33.7,20.8,22.8,20.6,34.0,Elongation factor-like GTPase 1 OS=Mus musculus OX=10090 GN=Efl1 PE=1 SV=1,9,345.809760922494,254.552504883047,236.173150044581,233.797415167808,212.674929909212,187.683086655005,170.321801861624,195.890114972883,194.364587182817,167.046769739203,162.499116877736,167.047508639161,210.624025092233,207.203379651639
ENSG00000140598,Q7Z2Z2,EFL1,ENSMUSG00000038563,Efl1,Q8C0D5,27.8,17.3,24.7,28.8,26.5,26.0,29.5,18.9,19.6,24.0,20.9,23.1,38.3,27.8,24.4,33.7,20.8,22.8,20.6,34.0,Elongation factor-like GTPase 1 OS=Mus musculus OX=10090 GN=Efl1 PE=1 SV=1,9,345.809760922494,254.552504883047,236.173150044581,233.797415167808,212.674929909212,187.683086655005,170.321801861624,195.890114972883,194.364587182817,167.046769739203,162.499116877736,167.047508639161,210.624025092233,207.203379651639
ENSG00000155158,Q5VTQ0,TTC39B,ENSMUSG00000038172,Ttc39b,Q8BYY4,24.9,15.4,31.4,26.0,25.6,31.3,21.4,21.6,20.6,23.6,,,,,,,,,,,Tetratricopeptide repeat protein 39B OS=Mus musculus OX=10090 GN=Ttc39b PE=1 SV=1,6,854.63342187362,826.294250796416,785.538205166276,758.464882758883,1020.52595001603,1052.35451526753,953.327100690579,1110.70696061434,980.479852236023,833.141764320827,497.446683881748,756.123913455026,729.583880724868,1055.48832532076
ENSG00000155158,Q5VTQ0,TTC39B,ENSMUSG00000038172,Ttc39b,Q8BYY4,24.9,15.4,31.4,26.0,25.6,31.3,21.4,21.6,20.6,23.6,,,,,,,,,,,Tetratricopeptide repeat protein 39B OS=Mus musculus OX=10090 GN=Ttc39b PE=1 SV=1,6,854.63342187362,826.294250796416,785.538205166276,758.464882758883,1020.52595001603,1052.35451526753,953.327100690579,1110.70696061434,980.479852236023,833.141764320827,497.446683881748,756.123913455026,729.583880724868,1055.48832532076
ENSG00000157796,Q8NEZ3,WDR19,ENSMUSG00000037890,Wdr19,Q3UGF1,28.1,17.8,226.4,324.5,175.4,123.8,176.0,36.3,236.2,49.1,40.5,36.0,201.0,114.8,234.0,220.8,103.7,77.1,198.3,98.0,WD repeat-containing protein 19 OS=Mus musculus OX=10090 GN=Wdr19 PE=1 SV=1,1,64.335301598354,46.1802868117918,77.0094992052026,86.1270668806405,111.11707578241,83.0541937744598,36.6882785313129,61.221671634142,106.295205507781,88.2610649630944,135.50120067609,86.3027966096284,35.6253921284502,38.6580366185051
ENSG00000157796,Q8NEZ3,WDR19,ENSMUSG00000037890,Wdr19,Q3UGF1,28.1,17.8,226.4,324.5,175.4,123.8,176.0,36.3,236.2,49.1,40.5,36.0,201.0,114.8,234.0,220.8,103.7,77.1,198.3,98.0,WD repeat-containing protein 19 OS=Mus musculus OX=10090 GN=Wdr19 PE=1 SV=1,1,64.335301598354,46.1802868117918,77.0094992052026,86.1270668806405,111.11707578241,83.0541937744598,36.6882785313129,61.221671634142,106.295205507781,88.2610649630944,135.50120067609,86.3027966096284,35.6253921284502,38.6580366185051
ENSG00000158769,Q9Y624,F11R,ENSMUSG00000038235,F11r,O88792,35.3,17.1,42.2,41.2,52.1,43.0,48.8,35.7,45.4,44.1,,,,,,,,,,,Junctional adhesion molecule A OS=Mus musculus OX=10090 GN=F11r PE=1 SV=2,4,1464.17828198913,1492.7765253459,1235.18424870114,1959.65225189988,1722.96819908538,1118.08983870375,1287.16561003381,1229.55312432838,1525.29619055147,1385.34592183163,1140.31172649436,1490.18147074858,1134.21726582972,1110.25072880758
ENSG00000159208,Q8N365,CIART,ENSMUSG00000038550,Ciart,Q3TQ03,86.4,43.8,112.5,142.8,102.2,102.6,120.7,89.6,96.4,92.9,231.4,204.8,419.3,309.4,367.6,368.1,230.6,380.6,231.6,435.4,Circadian-associated transcriptional repressor OS=Mus musculus OX=10090 GN=Ciart PE=1 SV=1,2,8.11869273628961,10.2457026464538,6.44062223116648,7.5607632672492,77.1824721980849,149.375935190403,187.716056250474,72.6085027495396,425.986102731005,57.2301842920445,55.5726590007606,33.9560061730347,34.6701611121196,36.0701622900095
ENSG00000160746,Q9NW15,ANO10,ENSMUSG00000037949,Ano10,Q8BH79,87.3,54.6,99.9,97.1,106.7,104.6,103.3,73.6,85.9,83.0,84.2,77.6,184.1,109.7,105.8,127.5,104.0,91.9,93.4,117.7,Anoctamin-10 OS=Mus musculus OX=10090 GN=Ano10 PE=1 SV=1,2,156.718688715601,163.655028930621,214.175177555548,141.004949351437,166.932506772358,124.536959850327,179.774998167719,177.723541305957,135.13668740828,166.770055414615,195.956690598345,143.728390397005,220.405041904448,116.772457049971
ENSG00000167165,P19224,UGT1A6,ENSMUSG00000054545,Ugt1a6a,Q64435,57.2,25.8,41.2,91.9,45.2,62.5,62.8,45.7,41.4,52.7,55.6,67.5,125.3,97.6,79.4,89.1,185.2,115.8,64.5,135.2,UDP-glucuronosyltransferase 1-6 OS=Mus musculus OX=10090 GN=Ugt1a6 PE=1 SV=1,17,2883.95786372539,3260.24826088158,2276.75170281194,2439.8271640059,1656.86944294825,1614.16100667851,2649.46550825195,1236.77139849615,2698.76933368936,1609.31321993238,505.499961999492,1616.49858252287,1741.8756721726,1555.79576206135
ENSG00000167165,P19224,UGT1A6,ENSMUSG00000054545,Ugt1a6a,Q64435,57.2,25.8,41.2,91.9,45.2,62.5,62.8,45.7,41.4,52.7,55.6,67.5,125.3,97.6,79.4,89.1,185.2,115.8,64.5,135.2,UDP-glucuronosyltransferase 1-6 OS=Mus musculus OX=10090 GN=Ugt1a6 PE=1 SV=1,17,2883.95786372539,3260.24826088158,2276.75170281194,2439.8271640059,1656.86944294825,1614.16100667851,2649.46550825195,1236.77139849615,2698.76933368936,1609.31321993238,505.499961999492,1616.49858252287,1741.8756721726,1555.79576206135
ENSG00000167165,P19224,UGT1A6,ENSMUSG00000054545,Ugt1a6a,Q64435,57.2,25.8,41.2,91.9,45.2,62.5,62.8,45.7,41.4,52.7,55.6,67.5,125.3,97.6,79.4,89.1,185.2,115.8,64.5,135.2,UDP-glucuronosyltransferase 1-6 OS=Mus musculus OX=10090 GN=Ugt1a6 PE=1 SV=1,17,2883.95786372539,3260.24826088158,2276.75170281194,2439.8271640059,1656.86944294825,1614.16100667851,2649.46550825195,1236.77139849615,2698.76933368936,1609.31321993238,505.499961999492,1616.49858252287,1741.8756721726,1555.79576206135
ENSG00000167165,P19224,UGT1A6,ENSMUSG00000054545,Ugt1a6a,Q64435,57.2,25.8,41.2,91.9,45.2,62.5,62.8,45.7,41.4,52.7,55.6,67.5,125.3,97.6,79.4,89.1,185.2,115.8,64.5,135.2,UDP-glucuronosyltransferase 1-6 OS=Mus musculus OX=10090 GN=Ugt1a6 PE=1 SV=1,17,2883.95786372539,3260.24826088158,2276.75170281194,2439.8271640059,1656.86944294825,1614.16100667851,2649.46550825195,1236.77139849615,2698.76933368936,1609.31321993238,505.499961999492,1616.49858252287,1741.8756721726,1555.79576206135
ENSG00000100949,Q92696,RABGGTA,ENSMUSG00000040472,Rabggta,Q9JHK4,177.6,102.7,181.3,195.1,181.7,188.4,183.6,143.6,161.9,170.7,152.5,122.4,213.4,158.6,167.4,169.5,144.9,139.0,117.0,202.2,Geranylgeranyl transferase type-2 subunit alpha OS=Mus musculus OX=10090 GN=Rabggta PE=1 SV=1,22,586.319607687541,435.018084774904,510.926178886486,605.783258866394,645.497474887552,864.446035036982,727.014702531966,800.774471985276,785.975703305933,663.024579330443,964.554068819921,724.782256052037,952.97976206109,780.985939316622
