Checked,Master,Accession,Description,Coverage,# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Ratios: (NASA GC) / (Pool),Ratios: (BA Pool) / (Pool),Ratios: (GC Pool) / (Pool),Ratio Standard Errors [%]: (NASA GC) / (Pool),Ratio Standard Errors [%]: (BA Pool) / (Pool),Ratio Standard Errors [%]: (GC Pool) / (Pool),emPAI,# Peptides A2,# Cumulative Decoys A2,FDR A2,Confidence A2,|Log Prob| A2
False,IsMasterProtein,P17665,"Cytochrome c oxidase subunit 7C, mitochondrial OS=Mus musculus GN=Cox7c PE=1 SV=1",28.5714285714286,2,5,2,1,63,7.328,11.0,0.87,0.79,0.45,27.78,5.3,14.25,,2,0,0.0,Green,8.39612117757726
False,IsMasterProtein,Q8VEA4,Mitochondrial intermembrane space import and assembly protein 40 OS=Mus musculus GN=Chchd4 PE=1 SV=1,25.8992805755396,3,3,3,1,139,15.515,4.32,0.8,0.64,0.48,25.42,,,,3,0,0.0,Green,8.38720112938265
False,IsMasterProtein,Q3TLS3,GDP-D-glucose phosphorylase 1 OS=Mus musculus GN=Gdpgp1 PE=1 SV=2,8.80829015544041,2,3,2,1,386,42.488,6.19,0.7,0.58,0.54,29.68,4.54,3.56,,2,0,0.0,Green,8.37796263950562
False,IsMasterProtein,Q91ZH7,Phospholipase ABHD3 OS=Mus musculus GN=Abhd3 PE=1 SV=1,18.4914841849148,4,5,4,1,411,46.202,7.49,0.76,0.7,0.45,15.92,,,,4,0,0.0,Green,8.37320509078804
False,IsMasterProtein,Q8K0L9,Zinc finger and BTB domain-containing protein 20 OS=Mus musculus GN=Zbtb20 PE=1 SV=1,6.34278002699055,4,4,4,1,741,80.983,6.55,0.76,0.68,0.54,27.48,6.25,5.54,,4,0,0.0,Green,8.36215867398771
False,IsMasterProteinCandidate,Q9QZF3,BTB/POZ domain zinc finger factor HOF-L OS=Mus musculus GN=Zbtb20 PE=2 SV=1,6.34278002699055,4,4,4,1,741,81.027,6.49,0.76,0.68,0.54,27.48,6.25,5.54,,4,0,0.0,Green,8.36215867398771
False,IsMasterProtein,Q80YV4,Pantothenate kinase 4 OS=Mus musculus GN=Pank4 PE=1 SV=2,7.31707317073171,6,9,6,1,820,91.464,6.71,0.89,0.67,0.54,21.67,6.97,25.89,,6,0,0.0,Green,8.34872252009012
False,IsMasterProtein,Q3U325,Putative uncharacterized protein OS=Mus musculus GN=Tbc1d5 PE=2 SV=1,6.45161290322581,6,6,5,1,837,93.977,6.62,0.62,0.57,0.43,42.53,18.82,46.31,,6,0,0.0,Green,8.34240350199819
False,IsMasterProtein,Q9Z2C5,Myotubularin OS=Mus musculus GN=Mtm1 PE=1 SV=2,25.0414593698176,13,16,13,1,603,69.515,7.75,0.74,0.6,0.53,25.88,17.23,23.84,,13,0,0.0,Green,8.33934529867797
False,IsMasterProtein,Q4JFI8,APCS amyloid P-component serum protein OS=Mus musculus GN=Apcs PE=2 SV=1,18.75,3,5,3,1,224,26.23,6.35,0.8,0.67,0.74,41.66,50.32,,,3,0,0.0,Green,8.33796185909231
False,IsMasterProtein,P18608,Non-histone chromosomal protein HMG-14 OS=Mus musculus GN=Hmgn1 PE=1 SV=2,54.1666666666667,4,5,4,1,96,10.146,9.76,0.77,0.75,0.63,19.75,8.38,8.77,,4,0,0.0,Green,8.33630182472534
False,IsMasterProteinCandidate,A2AKD6,Peroxisomal membrane protein 4 OS=Mus musculus GN=Pxmp4 PE=1 SV=1,25.0,2,2,2,1,92,10.359,11.78,0.69,0.88,0.53,18.11,,,,2,0,0.0,Green,8.33438115129161
False,IsMasterProtein,Q9JJW0,Peroxisomal membrane protein 4 OS=Mus musculus GN=Pxmp4 PE=1 SV=3,10.8490566037736,2,2,2,1,212,24.181,9.83,0.69,0.88,0.53,18.11,,,,2,0,0.0,Green,8.33438115129161
False,IsMasterProteinCandidate,Q61235,Beta-2-syntrophin OS=Mus musculus GN=Sntb2 PE=1 SV=2,8.26923076923077,5,6,5,1,520,56.346,8.69,0.67,0.6,0.49,43.38,29.08,30.25,,5,0,0.0,Green,8.33107234683958
False,IsMasterProtein,Q3V2N5,Putative uncharacterized protein OS=Mus musculus GN=Sntb2 PE=2 SV=1,8.26923076923077,5,6,5,1,520,56.374,8.81,0.67,0.6,0.49,43.38,29.08,30.25,,5,0,0.0,Green,8.33107234683958
False,IsMasterProtein,Q9JHE7,Protein TSSC4 OS=Mus musculus GN=Tssc4 PE=1 SV=1,11.0410094637224,3,5,3,1,317,33.549,5.14,0.81,0.69,0.34,20.41,,,,3,0,0.0,Green,8.32270178879587
False,IsMasterProtein,Q3U1C4,MCG1271 OS=Mus musculus GN=Secisbp2 PE=1 SV=1,7.45920745920746,6,6,6,1,858,94.754,8.6,0.74,0.73,0.65,33.33,16.97,29.12,,6,0,0.0,Green,8.32120465925208
False,IsMasterProtein,Q9Z2X2,26S proteasome non-ATPase regulatory subunit 10 OS=Mus musculus GN=Psmd10 PE=1 SV=3,16.4502164502165,3,4,3,1,231,25.068,6.06,0.7,0.68,0.87,61.34,57.49,103.57,,3,0,0.0,Green,8.31166742447173
False,IsMasterProtein,Q8R0I8,BC026782 protein OS=Mus musculus GN=Cfhr2 PE=2 SV=1,12.573673870334,5,6,3,1,509,58.034,7.34,0.82,0.76,0.54,22.56,1.96,6.47,,5,0,0.0,Green,8.30400867656655
False,IsMasterProtein,Q8R322,Nucleoporin GLE1 OS=Mus musculus GN=Gle1 PE=1 SV=2,4.86409155937053,3,3,3,1,699,79.525,7.61,,,,,,,,3,0,0.0,Green,8.30221436705425
False,IsMasterProtein,Q9JLJ4,Elongation of very long chain fatty acids protein 2 OS=Mus musculus GN=Elovl2 PE=1 SV=1,9.93150684931507,2,3,2,1,292,34.185,9.26,0.87,0.78,0.56,53.26,,,,2,0,0.0,Green,8.29512451570156
False,IsMasterProtein,Q3TYJ0,Putative uncharacterized protein OS=Mus musculus GN=Stub1 PE=2 SV=1,13.8157894736842,4,4,4,1,304,34.889,5.87,0.64,0.54,0.54,34.51,9.88,4.79,,4,0,0.0,Green,8.29064382647931
False,IsMasterProteinCandidate,Q9WUD1,STIP1 homology and U box-containing protein 1 OS=Mus musculus GN=Stub1 PE=1 SV=1,13.8157894736842,4,4,4,1,304,34.887,6.01,0.64,0.54,0.54,34.51,9.88,4.79,,4,0,0.0,Green,8.29064382647931
False,IsMasterProtein,Q99KK9,"Probable histidine--tRNA ligase, mitochondrial OS=Mus musculus GN=Hars2 PE=1 SV=1",11.0891089108911,5,6,5,1,505,56.949,8.32,0.82,0.57,0.68,40.55,17.7,33.52,,5,0,0.0,Green,8.28751205790394
False,IsMasterProtein,Q8CHC4,Synaptojanin-1 OS=Mus musculus GN=Synj1 PE=1 SV=3,7.36975857687421,11,12,10,1,1574,172.509,6.89,0.74,0.64,0.44,26.52,14.85,17.89,,11,0,0.0,Green,8.28741034617151
False,IsMasterProteinCandidate,F7BQW7,Synaptojanin-1 (Fragment) OS=Mus musculus GN=Synj1 PE=1 SV=1,8.76132930513595,11,12,10,1,1324,146.41,7.9,0.74,0.64,0.44,26.52,14.85,17.89,,11,0,0.0,Green,8.28741034617151
False,IsMasterProtein,D3Z285,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial (Fragment) OS=Mus musculus GN=Nfu1 PE=1 SV=1",7.53768844221105,1,1,1,1,199,22.014,4.96,,,,,,,,1,0,0.0,Green,8.2872292078502
False,IsMasterProtein,B9EKI3,TATA element modulatory factor OS=Mus musculus GN=Tmf1 PE=1 SV=2,9.71585701191567,10,11,10,1,1091,121.729,4.87,0.71,0.85,0.69,44.38,48.25,67.95,,10,0,0.0,Green,8.28708974458471
False,IsMasterProtein,Q8C7C3,Putative uncharacterized protein OS=Mus musculus GN=Tpm3 PE=2 SV=1,11.6935483870968,2,6,2,1,248,28.879,4.75,,,,,,,,2,0,0.0,Green,8.28694391045893
False,IsMasterProtein,Q8VDP2,UPF0428 protein CXorf56 homolog OS=Mus musculus PE=1 SV=1,16.6666666666667,3,4,3,1,222,25.578,8.73,1.08,0.5,1.06,48.81,68.85,,,3,0,0.0,Green,8.28410686667035
False,IsMasterProtein,Q8K0E2,Exocyst complex component 3 OS=Mus musculus GN=Exoc3 PE=2 SV=1,7.1523178807947,5,6,5,1,755,86.4,6.2,0.89,0.84,0.63,32.47,37.93,22.98,,5,0,0.0,Green,8.28061950467931
False,IsMasterProtein,Q8VE19,WD repeat-containing protein mio OS=Mus musculus GN=Mios PE=1 SV=2,8.91428571428571,6,8,6,1,875,98.272,6.71,0.87,0.93,0.71,30.34,44.69,21.17,,6,0,0.0,Green,8.27880891031553
False,IsMasterProtein,Q64685,"Beta-galactoside alpha-2,6-sialyltransferase 1 OS=Mus musculus GN=St6gal1 PE=1 SV=2",13.8957816377171,4,4,4,1,403,46.556,8.87,0.91,0.62,0.76,22.49,,,,4,0,0.0,Green,8.27365021226472
False,IsMasterProtein,Q8K124,Pleckstrin homology domain-containing family O member 2 OS=Mus musculus GN=Plekho2 PE=1 SV=1,21.010101010101,8,11,8,1,495,53.839,5.5,0.78,0.59,0.49,52.5,39.68,32.68,,8,0,0.0,Green,8.25334157566201
False,IsMasterProtein,Q75N73,Zinc transporter ZIP14 OS=Mus musculus GN=Slc39a14 PE=1 SV=1,14.7239263803681,4,6,4,1,489,53.927,5.27,0.84,0.75,0.56,40.0,16.3,7.01,,4,0,0.0,Green,8.24854360049437
False,IsMasterProtein,E9Q474,Protein Akap13 OS=Mus musculus GN=Akap13 PE=1 SV=1,6.0486757337151,14,29,13,1,2794,305.815,5.35,0.81,0.66,0.67,60.81,24.39,40.98,,14,0,0.0,Green,8.22886377850092
False,IsMasterProtein,F6Q404,Protein disulfide-isomerase A3 (Fragment) OS=Mus musculus GN=Pdia3 PE=1 SV=1,11.2903225806452,1,7,1,1,124,13.58,7.8,1.4,,0.73,54.07,,,,1,0,0.0,Green,8.21974770596657
False,IsMasterProtein,Q8R001-2,Isoform 2 of Microtubule-associated protein RP/EB family member 2 OS=Mus musculus GN=Mapre2,20.820189274448,5,6,5,1,317,36.048,6.25,1.07,1.29,0.75,50.67,73.8,26.79,,5,0,0.0,Green,8.21421836619534
False,IsMasterProtein,P08122,Collagen alpha-2(IV) chain OS=Mus musculus GN=Col4a2 PE=1 SV=4,5.79964850615114,8,9,8,1,1707,167.22,8.48,0.64,0.61,0.47,34.57,11.16,17.01,,8,0,0.0,Green,8.21419421687569
False,IsMasterProtein,Q7TPD0,Integrator complex subunit 3 OS=Mus musculus GN=Ints3 PE=1 SV=2,2.88184438040346,2,7,2,1,1041,117.862,5.8,0.81,0.99,0.68,19.53,19.47,0.31,,2,0,0.0,Green,8.20868839574754
False,IsMasterProtein,O88492-2,Isoform 2 of Perilipin-4 OS=Mus musculus GN=Plin4,9.78043912175649,5,5,5,1,1002,100.709,7.64,0.91,0.56,0.48,139.19,33.02,27.21,,5,0,0.0,Green,8.20525737446125
False,IsMasterProtein,Q8BZF8,Phosphoglucomutase-like protein 5 OS=Mus musculus GN=Pgm5 PE=1 SV=2,17.1075837742504,9,10,9,1,567,62.181,7.18,0.92,0.74,0.67,58.89,13.47,21.24,,9,0,0.0,Green,8.20321341614524
False,IsMasterProtein,Q8R4R6,Nucleoporin NUP53 OS=Mus musculus GN=Nup35 PE=1 SV=2,16.0,2,2,2,1,325,34.764,9.25,1.43,0.89,2.11,59.4,,94.34,,2,0,0.0,Green,8.20256891763333
False,IsMasterProtein,Q9EQJ9,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3 OS=Mus musculus GN=Magi3 PE=1 SV=2",6.36856368563686,8,8,8,1,1476,161.572,8.05,0.71,0.86,0.54,28.24,26.43,8.9,,8,0,0.0,Green,8.17726141236813
False,IsMasterProtein,O35892-2,Isoform 2 of Nuclear autoantigen Sp-100 OS=Mus musculus GN=Sp100,23.7068965517241,9,11,9,1,464,52.521,8.35,0.68,0.7,0.68,39.32,28.37,37.19,,9,0,0.0,Green,8.16142228009742
False,IsMasterProtein,Q925F2,Endothelial cell-selective adhesion molecule OS=Mus musculus GN=Esam PE=1 SV=1,15.2284263959391,5,5,5,1,394,41.784,9.26,0.72,0.57,0.52,22.8,11.45,39.6,,5,0,0.0,Green,8.15140578672484
False,IsMasterProteinCandidate,Q6P060,Mrpl43 protein (Fragment) OS=Mus musculus GN=Mrpl43 PE=2 SV=1,28.0254777070064,5,9,5,1,157,17.634,10.58,0.74,0.68,0.55,22.19,6.14,33.6,,5,0,0.0,Green,8.14524653718056
False,IsMasterProteinCandidate,Q5RL20,"39S ribosomal protein L43, mitochondrial OS=Mus musculus GN=Mrpl43 PE=1 SV=1",27.6729559748428,5,9,5,1,159,17.866,10.58,0.74,0.68,0.55,22.19,6.14,33.6,,5,0,0.0,Green,8.14524653718056
False,IsMasterProtein,Q99N89,"39S ribosomal protein L43, mitochondrial OS=Mus musculus GN=Mrpl43 PE=1 SV=1",24.0437158469945,5,9,5,1,183,20.19,9.52,0.74,0.68,0.55,22.19,6.14,33.6,,5,0,0.0,Green,8.14524653718056
False,IsMasterProteinCandidate,Q810B1,Mitochondrial ribosomal protein L43 (Fragment) OS=Mus musculus GN=Mrpl43 PE=2 SV=1,28.3870967741935,5,9,5,1,155,17.421,10.37,0.74,0.68,0.55,22.19,6.14,33.6,,5,0,0.0,Green,8.14524653718056
False,IsMasterProtein,Q8BWR4,Ubiquitin carboxyl-terminal hydrolase 40 OS=Mus musculus GN=Usp40 PE=1 SV=2,7.85425101214575,7,10,7,1,1235,139.864,5.63,0.87,0.99,0.94,41.06,25.4,44.89,,7,0,0.0,Green,8.14020318160866
False,IsMasterProtein,E9PUB7,Protein misato homolog 1 OS=Mus musculus GN=Msto1 PE=1 SV=1,11.3309352517986,6,9,6,1,556,61.169,6.46,0.69,0.66,0.54,32.7,16.43,19.15,,6,0,0.0,Green,8.13710618214904
False,IsMasterProtein,Q5XFY8,Uncharacterized protein OS=Mus musculus PE=1 SV=1,6.80851063829787,1,2,1,1,235,25.819,8.05,,,,,,,,1,0,0.0,Green,8.13068498985737
False,IsMasterProtein,Q7SIG6,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2 OS=Mus musculus GN=Asap2 PE=1 SV=3",4.07098121085595,3,4,3,1,958,106.738,6.65,0.8,0.74,0.61,16.95,,,,3,0,0.0,Green,8.12997737761189
False,IsMasterProteinCandidate,Q9CWM4,Prefoldin subunit 1 OS=Mus musculus GN=Pfdn1 PE=1 SV=1,35.2459016393443,5,7,5,1,122,14.246,8.32,0.75,0.66,0.56,16.39,15.12,27.39,,5,0,0.0,Green,8.12988553696733
False,IsMasterProtein,Q8R3R9,Prefoldin 1 OS=Mus musculus GN=Pfdn1 PE=2 SV=1,35.2459016393443,5,7,5,1,122,14.261,6.81,0.75,0.66,0.56,16.39,15.12,27.39,,5,0,0.0,Green,8.12988553696733
False,IsMasterProteinCandidate,Q9CQF7,Prefoldin 1 OS=Mus musculus GN=Pfdn1 PE=1 SV=1,35.2459016393443,5,7,5,1,122,14.247,6.81,0.75,0.66,0.56,16.39,15.12,27.39,,5,0,0.0,Green,8.12988553696733
False,IsMasterProteinCandidate,Q5ERC7,Glucose transporter 9b OS=Mus musculus GN=Slc2a9 PE=2 SV=1,7.07456978967495,4,5,4,1,523,57.007,8.12,0.79,0.63,0.42,24.04,,,,4,0,0.0,Green,8.12178817755267
False,IsMasterProteinCandidate,Q7TSP0,GLUT9a OS=Mus musculus GN=Slc2a9 PE=2 SV=1,6.87732342007435,4,5,4,1,538,58.485,7.87,0.79,0.63,0.42,24.04,,,,4,0,0.0,Green,8.12178817755267
False,IsMasterProtein,Q3T9X0,Protein Slc2a9 OS=Mus musculus GN=Slc2a9 PE=1 SV=1,6.87732342007435,4,5,4,1,538,58.584,8.07,0.79,0.63,0.42,24.04,,,,4,0,0.0,Green,8.12178817755267
False,IsMasterProteinCandidate,B9EHN5,Protein Slc2a9 OS=Mus musculus GN=Slc2a9 PE=1 SV=1,7.07456978967495,4,5,4,1,523,57.106,8.29,0.79,0.63,0.42,24.04,,,,4,0,0.0,Green,8.12178817755267
False,IsMasterProtein,Q91WE2,Protein FAM192A OS=Mus musculus GN=Fam192a PE=1 SV=1,16.1417322834646,4,4,4,1,254,28.684,5.14,0.62,0.53,0.54,42.22,59.15,52.62,,4,0,0.0,Green,8.11922673835422
False,IsMasterProtein,Q8BNI4,Derlin-2 OS=Mus musculus GN=Derl2 PE=1 SV=2,19.6652719665272,4,8,4,1,239,27.621,7.28,0.87,0.91,0.55,23.59,,,,4,0,0.0,Green,8.10348256027151
False,IsMasterProteinCandidate,Q3TCW5,Putative uncharacterized protein OS=Mus musculus GN=Nrbp1 PE=2 SV=1,7.85046728971963,3,4,3,1,535,59.814,5.08,0.82,0.66,0.61,25.83,31.53,6.42,,3,0,0.0,Green,8.10089918071374
False,IsMasterProteinCandidate,Q99J45,Nuclear receptor-binding protein OS=Mus musculus GN=Nrbp1 PE=1 SV=1,7.85046728971963,3,4,3,1,535,59.828,5.08,0.82,0.66,0.61,25.83,31.53,6.42,,3,0,0.0,Green,8.10089918071374
False,IsMasterProtein,D3YUV1,Nuclear receptor-binding protein OS=Mus musculus GN=Nrbp1 PE=1 SV=1,7.73480662983425,3,4,3,1,543,60.813,5.16,0.82,0.66,0.61,25.83,31.53,6.42,,3,0,0.0,Green,8.10089918071374
False,IsMasterProtein,Q62150,RNA/DNA-binding protein OS=Mus musculus GN=Rnps1 PE=2 SV=1,16.4383561643836,7,11,7,1,365,40.865,10.81,0.84,0.69,0.61,37.09,9.08,32.15,,7,0,0.0,Green,8.09417093457212
False,IsMasterProtein,Q62000,Mimecan OS=Mus musculus GN=Ogn PE=1 SV=1,23.489932885906,5,7,5,1,298,33.991,5.74,0.75,0.56,0.53,44.69,29.9,24.84,,5,0,0.0,Green,8.09172591885663
False,IsMasterProtein,Q4QQL3,Cathepsin O OS=Mus musculus GN=Ctso PE=2 SV=1,18.5897435897436,5,10,5,1,312,34.685,7.8,0.73,0.78,0.59,19.47,19.26,23.37,,5,0,0.0,Green,8.07707701311396
False,IsMasterProteinCandidate,Q8BM88,Cathepsin O OS=Mus musculus GN=Ctso PE=2 SV=1,18.5897435897436,5,10,5,1,312,34.701,7.8,0.73,0.78,0.59,19.47,19.26,23.37,,5,0,0.0,Green,8.07707701311396
False,IsMasterProtein,Q6A009,E3 ubiquitin-protein ligase listerin OS=Mus musculus GN=Ltn1 PE=1 SV=3,4.18788907753254,6,8,6,1,1767,198.793,6.55,0.76,0.75,0.64,32.2,28.79,43.67,,6,0,0.0,Green,8.0749870114776
False,IsMasterProtein,Q8K4R4,Cytoplasmic phosphatidylinositol transfer protein 1 OS=Mus musculus GN=Pitpnc1 PE=1 SV=1,18.9759036144578,5,7,5,1,332,38.359,6.32,0.8,0.59,0.7,13.17,2.67,27.43,,5,0,0.0,Green,8.07250293687691
False,IsMasterProtein,Q61753,D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3,10.1313320825516,5,7,5,1,533,56.549,6.54,0.79,0.73,0.61,28.08,20.5,29.76,,5,0,0.0,Green,8.0584633900294
False,IsMasterProtein,Q541Z2,Putative uncharacterized protein OS=Mus musculus GN=Fnta PE=2 SV=1,16.4456233421751,5,6,5,1,377,43.986,4.93,0.73,0.76,0.53,24.16,17.55,51.03,,5,0,0.0,Green,8.0522904789885
False,IsMasterProtein,P30681,High mobility group protein B2 OS=Mus musculus GN=Hmgb2 PE=1 SV=3,20.0,5,7,5,1,210,24.147,7.31,0.81,0.84,0.67,41.56,23.3,17.21,,5,0,0.0,Green,8.04878427309754
False,IsMasterProteinCandidate,Q3U566,MCG4647 OS=Mus musculus GN=Hmgb2 PE=2 SV=1,20.0,5,7,5,1,210,24.161,7.31,0.81,0.84,0.67,41.56,23.3,17.21,,5,0,0.0,Green,8.04878427309754
False,IsMasterProteinCandidate,Q9EST4-3,Isoform 3 of Proteasome assembly chaperone 2 OS=Mus musculus GN=Psmg2,21.875,6,7,6,1,224,25.335,7.52,0.64,0.62,0.59,29.12,34.02,68.09,,6,0,0.0,Green,8.03173177382653
False,IsMasterProtein,Q9EST4,Proteasome assembly chaperone 2 OS=Mus musculus GN=Psmg2 PE=1 SV=1,18.5606060606061,6,7,6,1,264,29.505,6.05,0.64,0.62,0.59,29.12,34.02,68.09,,6,0,0.0,Green,8.03173177382653
False,IsMasterProtein,Q9DCR2,AP-3 complex subunit sigma-1 OS=Mus musculus GN=Ap3s1 PE=1 SV=2,16.580310880829,3,4,3,1,193,21.718,5.39,0.78,0.57,1.01,46.3,,,,3,0,0.0,Green,8.02967403299595
False,IsMasterProtein,Q80SY6,Adenosine deaminase-like protein OS=Mus musculus GN=Adal PE=2 SV=1,8.88888888888889,3,5,3,1,360,40.975,6.35,0.79,0.69,0.67,16.47,7.13,20.43,,3,0,0.0,Green,8.02175204761701
False,IsMasterProtein,Q3U643,Putative uncharacterized protein OS=Mus musculus GN=Pigs PE=2 SV=1,8.82882882882883,4,4,4,1,555,61.691,7.05,0.87,0.48,0.77,39.23,69.42,34.5,,4,0,0.0,Green,8.01840143453328
False,IsMasterProtein,D3Z7Q2,Protein Smim20 OS=Mus musculus GN=Smim20 PE=1 SV=1,40.5797101449275,3,4,3,1,69,7.813,9.7,0.71,0.72,0.47,26.22,,,,3,0,0.0,Green,8.0178901222518
False,IsMasterProtein,Q91VX2,Ubiquitin-associated protein 2 OS=Mus musculus GN=Ubap2 PE=1 SV=1,8.21554770318021,5,5,5,1,1132,117.894,7.72,0.59,0.61,0.47,44.11,45.56,,,5,0,0.0,Green,8.01720079783744
False,IsMasterProtein,Q7TMS5,ATP-binding cassette sub-family G member 2 OS=Mus musculus GN=Abcg2 PE=1 SV=1,6.0882800608828,3,4,3,1,657,72.931,8.54,1.05,0.98,0.49,36.22,27.65,9.07,,3,0,0.0,Green,8.00327633906226
False,IsMasterProtein,Q3TKY6,Peptidyl-prolyl cis-trans isomerase CWC27 homolog OS=Mus musculus GN=Cwc27 PE=1 SV=1,14.7121535181237,5,5,5,1,469,53.51,5.53,1.12,0.7,0.52,43.16,17.06,14.46,,5,0,0.0,Green,8.00042301618087
False,IsMasterProtein,Q91XI1,tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like OS=Mus musculus GN=Dus3l PE=1 SV=1,9.73312401883831,5,7,5,1,637,71.033,7.97,0.75,0.86,0.44,31.36,23.05,4.7,,5,0,0.0,Green,7.9982378125726
False,IsMasterProteinCandidate,Q4VA39,O-6-methylguanine-DNA methyltransferase OS=Mus musculus GN=Mgmt PE=2 SV=1,27.0142180094787,3,4,3,1,211,22.478,7.46,0.68,0.6,0.55,73.67,33.55,58.47,,3,0,0.0,Green,7.98475670037091
False,IsMasterProtein,P26187,Methylated-DNA--protein-cysteine methyltransferase OS=Mus musculus GN=Mgmt PE=1 SV=3,27.0142180094787,3,4,3,1,211,22.42,7.85,0.68,0.6,0.55,73.67,33.55,58.47,,3,0,0.0,Green,7.98475670037091
False,IsMasterProtein,A2AWP8,Rho guanine nucleotide exchange factor 10-like protein OS=Mus musculus GN=Arhgef10l PE=1 SV=1,5.390625,5,5,5,1,1280,139.898,5.82,0.87,0.79,0.91,9.09,,,,5,0,0.0,Green,7.97890601572334
False,IsMasterProteinCandidate,A2AWP8-4,Isoform 4 of Rho guanine nucleotide exchange factor 10-like protein OS=Mus musculus GN=Arhgef10l,5.41176470588235,5,5,5,1,1275,139.307,5.74,0.87,0.79,0.91,9.09,,,,5,0,0.0,Green,7.97890601572334
False,IsMasterProtein,Q9CZH3,Proteasome assembly chaperone 3 OS=Mus musculus GN=Psmg3 PE=1 SV=1,19.672131147541,2,3,2,1,122,13.322,8.66,0.72,0.55,0.59,19.56,40.66,34.57,,2,0,0.0,Green,7.97416450985315
False,IsMasterProteinCandidate,Q9JLQ2,ARF GTPase-activating protein GIT2 OS=Mus musculus GN=Git2 PE=1 SV=2,13.2768361581921,5,8,5,1,708,78.717,7.72,0.7,0.52,0.48,24.33,34.76,15.51,,5,0,0.0,Green,7.97401174887607
False,IsMasterProtein,E9PVA6,ARF GTPase-activating protein GIT2 OS=Mus musculus GN=Git2 PE=1 SV=1,12.3847167325428,5,8,5,1,759,84.405,7.59,0.7,0.52,0.48,24.33,34.76,15.51,,5,0,0.0,Green,7.97401174887607
False,IsMasterProtein,Q9CQL4,"39S ribosomal protein L20, mitochondrial OS=Mus musculus GN=Mrpl20 PE=1 SV=1",18.7919463087248,2,3,2,1,149,17.584,11.11,0.84,0.6,0.57,12.23,30.91,1.2,,2,0,0.0,Green,7.96381669102928
False,IsMasterProtein,Q9Z277,Tyrosine-protein kinase BAZ1B OS=Mus musculus GN=Baz1b PE=1 SV=2,5.54428668018932,9,10,9,1,1479,170.544,8.6,0.79,0.68,0.56,19.53,14.94,12.79,,9,0,0.0,Green,7.95643846501331
False,IsMasterProtein,Q9CPS6,Histidine triad nucleotide-binding protein 3 OS=Mus musculus GN=Hint3 PE=1 SV=1,28.4848484848485,4,8,4,1,165,18.775,6.33,0.95,0.69,0.83,22.12,12.51,15.16,,4,0,0.0,Green,7.95076849594532
False,IsMasterProtein,Q60753,Cardiotrophin-1 OS=Mus musculus GN=Ctf1 PE=2 SV=1,8.86699507389163,1,1,1,1,203,21.496,7.05,0.68,0.59,,48.12,,,,1,0,0.0,Green,7.92577409797082
False,IsMasterProtein,Q3U7E0,Putative uncharacterized protein OS=Mus musculus GN=Atp6v1g1 PE=2 SV=1,11.864406779661,2,3,2,1,118,13.707,7.96,0.73,0.65,0.59,30.39,32.53,8.59,,2,0,0.0,Green,7.9245741672865
False,IsMasterProteinCandidate,Q5HZY7,"ATPase, H+ transporting, lysosomal V1 subunit G1 OS=Mus musculus GN=Atp6v1g1 PE=2 SV=1",11.864406779661,2,3,2,1,118,13.716,7.97,0.73,0.65,0.59,30.39,32.53,8.59,,2,0,0.0,Green,7.9245741672865
False,IsMasterProtein,H3BLK5,"Caveolin, caveolae protein 1, isoform CRA_c OS=Mus musculus GN=Cav1 PE=1 SV=1",16.5467625899281,2,4,2,1,139,15.6,8.63,0.9,0.64,0.43,78.96,3.59,10.89,,2,0,0.0,Green,7.92429630934107
False,IsMasterProtein,Q9JI11,Serine/threonine-protein kinase 4 OS=Mus musculus GN=Stk4 PE=1 SV=1,13.9630390143737,5,7,5,1,487,55.506,5.19,0.91,0.98,0.82,32.15,33.98,24.46,,5,0,0.0,Green,7.91814277237008
False,IsMasterProtein,Q6ZPU9,KIF1-binding protein OS=Mus musculus GN=Kif1bp PE=1 SV=2,13.290113452188,5,5,5,1,617,71.007,5.48,0.76,0.67,0.63,18.18,27.78,4.64,,5,0,0.0,Green,7.90783971683901
False,IsMasterProtein,A0A068BGT0,Vacuolar protein sorting 52 OS=Mus musculus GN=Vps52 PE=2 SV=1,12.8630705394191,7,7,7,1,723,81.979,5.9,0.61,0.61,0.64,24.95,13.92,27.3,,7,0,0.0,Green,7.88324335980093
False,IsMasterProteinCandidate,Q8C754,Vacuolar protein sorting-associated protein 52 homolog OS=Mus musculus GN=Vps52 PE=1 SV=1,12.8630705394191,7,7,7,1,723,81.993,5.9,0.61,0.61,0.64,24.95,13.92,27.3,,7,0,0.0,Green,7.88324335980093
False,IsMasterProteinCandidate,Q3V3A4,Putative uncharacterized protein OS=Mus musculus GN=Vps52 PE=2 SV=1,12.8630705394191,7,7,7,1,723,82.049,5.9,0.61,0.61,0.64,24.95,13.92,27.3,,7,0,0.0,Green,7.88324335980093
