human_ensembl_gene_id,human_accession,hgnc_symbol,mouse_ensembl_gene_id,external_gene_name,Description_prot,Coverage [%]_prot,# Peptides_prot,# PSMs_prot,# AAs_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_prot,Mmus8_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17_prot,RR1_GC_NASA_LVR_POOL_prot,RR1_GC_NASA+CASIS_LVR_POOL_prot,RR1_BA_CASIS_LVR_POOL_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21.1_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17.1_prot,RR1_GC_NASA_LVR_POOL.1_prot,RR1_GC_NASA+CASIS_LVR_POOL.1_prot,RR1_BA_CASIS_LVR_POOL.1_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_rna,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna
ENSG00000110619,P49589,CARS1,ENSMUSG00000010755,Cars,"Cysteine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=CARS1 PE=1 SV=3",8,5,9,748,123.7,78.9,151.9,157.2,114.9,141.2,132.6,101.9,116.7,116.6,,,,,,,,,,,395.888781011627,410.853349276621,441.092438924476,566.74102468193,643.044640600423,487.341055317907,588.476480114582,758.05317966559,496.338568982261,1202.89493889433,1382.882946904,756.615766207,931.063794282907,758.832227481976
ENSG00000111144,P09960,LTA4H,ENSMUSG00000015889,Lta4h,Leukotriene A-4 hydrolase OS=Homo sapiens OX=9606 GN=LTA4H PE=1 SV=2,5,3,12,611,95.9,50.6,88.6,90.2,86.7,94.9,99.4,79.2,85.5,88.5,78.0,81.6,113.5,104.7,99.3,107.4,84.1,90.8,67.7,117.8,486.276881706168,387.480658387225,369.104495344455,347.280215861177,650.46515790766,583.736609187631,509.397339478305,461.640441229775,407.090631971294,674.060376873282,700.431310255369,692.924809422103,613.514536582207,524.758727254253
ENSG00000111245,P10916,MYL2,ENSMUSG00000013936,Myl2,"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform OS=Homo sapiens OX=9606 GN=MYL2 PE=1 SV=3",16,3,4,166,,,,,,,,,,,10.2,12.1,10.3,25.4,25.1,19.0,549.7,62.9,26.8,76.8,1.37277174310506,893.184635140204,140.500273696983,0.0,0.0,0.0,0.0,0.0,1.04815602151651,0.0,1.06497539686634,1.63296221595104,0.0,0.0
ENSG00000111961,O94885,SASH1,ENSMUSG00000015305,Sash1,SAM and SH3 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SASH1 PE=1 SV=3,1,1,1,1247,14.0,5.6,13.3,12.3,9.0,10.2,9.8,8.0,11.3,9.6,,,,,,,,,,,1077.99667593661,1370.92793387868,1340.24533769839,1244.0867543242,492.712542797458,535.811085803389,460.23999717099,609.978490705657,561.199889354456,573.242812276353,351.688019162603,446.997562631207,506.405277432711,603.701760701459
ENSG00000113648,O75367,MACROH2A1,ENSMUSG00000015937,Macroh2a1,Core histone macro-H2A.1 OS=Homo sapiens OX=9606 GN=MACROH2A1 PE=1 SV=5,8,3,13,369,111.4,70.3,102.1,158.0,116.2,116.4,116.1,96.7,98.5,97.5,41.6,53.1,106.8,60.3,76.4,82.4,47.0,64.0,46.1,78.0,1429.09932668235,1190.69562255464,1283.8682030478,1528.68305397602,1142.88665951441,1145.83363573788,1274.42019357204,1319.81785495042,1477.23640698529,1309.2392041822,1697.02708619301,1335.29764060718,1513.83127052288,1388.40149956749
ENSG00000115806,Q9H8Y8,GORASP2,ENSMUSG00000014959,Gorasp2,Golgi reassembly-stacking protein 2 OS=Homo sapiens OX=9606 GN=GORASP2 PE=1 SV=3,14,4,13,452,,,,,,,,,,,53.8,53.4,92.5,67.0,82.7,76.8,59.6,56.5,63.6,87.6,2465.33609644594,2017.37869571494,1984.70712827775,2271.40298167428,1402.48184258996,1570.93728815511,1937.1400962639,1539.83541705379,1638.2896945901,1742.29970583687,2177.22667077321,2440.28625293207,1974.37031797977,1571.94657884484
ENSG00000116147,Q92752,TNR,ENSMUSG00000015829,Tnr,Tenascin-R OS=Homo sapiens OX=9606 GN=TNR PE=1 SV=3,1,1,8,1358,110.2,74.3,111.5,194.3,111.9,133.8,117.8,106.5,105.4,118.3,262.2,229.8,424.8,343.3,319.2,311.8,232.7,273.3,166.1,314.6,0.0,0.0,68.4941056309333,1.2733101696796,0.723367364691345,2.08650468979485,3.31279462539294,0.570857859179427,0.620403775890928,0.0,0.0,0.0,1.95379885246278,0.795926297231885
ENSG00000117360,O43395,PRPF3,ENSMUSG00000015748,Prpf3,U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens OX=9606 GN=PRPF3 PE=1 SV=2,1,1,1,683,,,,,,,,,,,10.6,12.5,25.6,15.2,13.4,15.9,14.8,12.9,9.2,13.7,212.003225681095,208.309653380491,180.442888891923,207.59626896022,376.206026427493,336.199639571844,267.348166682372,332.984433453464,313.636929980411,360.838263691834,415.072887833611,320.862727228615,411.802833424502,346.299190341197
ENSG00000130702,O15230,LAMA5,ENSMUSG00000015647,Lama5,Laminin subunit alpha-5 OS=Homo sapiens OX=9606 GN=LAMA5 PE=1 SV=8,0,1,9,3695,206.3,337.7,232.4,327.1,220.6,259.5,278.6,194.7,216.2,270.5,,,,,,,,,,,123.876486122287,134.91886888335,144.420194525992,92.5046821088157,175.069758018638,200.934966050771,154.443791011505,166.548444135094,174.498211212276,85.9678050076776,179.730893192982,242.748213885726,219.311321307525,113.504179540703
ENSG00000131495,O43678,NDUFA2,ENSMUSG00000014294,Ndufa2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Homo sapiens OX=9606 GN=NDUFA2 PE=1 SV=3,15,2,14,99,25.0,19.9,22.8,21.9,24.6,27.4,22.0,22.0,19.8,28.2,40.0,46.3,66.3,45.6,43.2,44.6,115.3,41.0,23.5,64.9,910.370764787421,1249.01708595304,965.715292996117,1490.91962997174,2642.23463215626,2372.82294616637,2128.90730798723,2095.35278218807,1744.81732804296,1813.61198947167,2680.6087276132,2658.61135039125,2101.00103685293,2069.91745542242
ENSG00000134716,P51589,CYP2J2,ENSMUSG00000015224,Cyp2j9,Cytochrome P450 2J2 OS=Homo sapiens OX=9606 GN=CYP2J2 PE=1 SV=2,3,1,2,502,75.8,64.9,68.8,140.5,57.9,75.4,70.2,66.2,46.8,60.9,50.7,51.8,118.6,70.0,54.5,58.5,53.7,54.1,26.6,70.8,88.0550027395226,97.2953426090367,87.9698204840828,126.612860448377,358.578682289882,491.904433912542,449.443104632429,546.133064450119,568.946052848779,432.202702929653,343.148344016854,225.177820955927,445.724066999284,367.177428632065
ENSG00000136631,Q9NRW7,VPS45,ENSMUSG00000015747,Vps45,Vacuolar protein sorting-associated protein 45 OS=Homo sapiens OX=9606 GN=VPS45 PE=1 SV=1,6,3,7,570,18.1,12.5,12.9,21.1,19.1,47.7,12.1,16.4,18.3,45.3,21.0,20.2,21.8,23.0,23.6,61.0,21.4,28.7,21.4,69.3,126.553658444729,132.41677640532,134.080245215621,94.5166441660773,162.966014927234,97.5733886690892,112.406545437332,152.962692076031,104.87965728691,174.498288824939,277.318152709434,135.047408013722,157.532138904374,137.716073230373
ENSG00000138138,Q8NBU5,ATAD1,ENSMUSG00000013662,Atad1,Outer mitochondrial transmembrane helix translocase OS=Homo sapiens OX=9606 GN=ATAD1 PE=1 SV=1,7,2,4,361,67.2,45.2,46.7,122.8,39.0,74.5,73.9,65.3,53.6,61.3,,,,,,,,,,,1180.10635297644,1238.90760768877,1043.87567163668,1338.1114389327,869.398100655714,802.465719387663,936.453825237256,767.643647454086,1040.60281538996,1129.19135287004,683.565483129201,1068.85879304286,790.119161949913,851.313581398463
ENSG00000149782,Q01970,PLCB3,ENSMUSG00000024960,Plcb3,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 OS=Homo sapiens OX=9606 GN=PLCB3 PE=1 SV=2",1,2,2,1234,,,,,,,,,,,50.2,30.9,32.6,62.0,35.7,48.9,54.3,40.9,39.7,57.4,522.406356248308,416.755559258324,412.343576650947,487.852532968816,396.071901355658,562.811100460164,472.567690811529,569.370896495006,622.840319157961,426.810289057202,538.149800003955,469.017733052967,604.335145620048,556.570210846385
ENSG00000150593,Q53EL6,PDCD4,ENSMUSG00000024975,Pdcd4,Programmed cell death protein 4 OS=Homo sapiens OX=9606 GN=PDCD4 PE=1 SV=2,11,4,20,469,30.1,19.4,49.9,47.8,51.7,51.9,49.2,33.6,54.3,40.4,22.4,21.0,44.2,28.0,40.7,42.9,29.5,21.4,32.7,26.0,4631.2860972268,3768.27245306353,3651.70374150961,3575.02370853333,2677.7270516225,1947.0852371457,2020.9158154482,2000.14360627577,1987.88651306288,3047.88613992511,1414.96226354945,2890.77917612501,1587.00112755223,2290.44892213952
ENSG00000152234,P25705,ATP5F1A,ENSMUSG00000025428,Atp5a1,"ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1",33,16,304,553,580.3,383.9,531.5,609.1,514.3,564.5,538.9,430.7,504.4,486.9,516.6,497.4,663.3,577.6,611.0,559.9,466.6,526.5,396.3,703.3,14136.1679297082,17674.0496865797,13759.5189414685,15786.457683653,19829.3213853984,13563.9769686984,15683.2688412703,12677.3739020805,13848.1930572895,15273.4286352718,14929.604150101,18146.2406390767,11759.8483750097,13212.1149262271
ENSG00000154710,Q9UJ41,RABGEF1,ENSMUSG00000025340,Rabgef1,Rab5 GDP/GTP exchange factor OS=Homo sapiens OX=9606 GN=RABGEF1 PE=1 SV=3,2,1,2,491,,,,,,,,,,,9.1,8.5,15.9,9.6,8.2,11.9,13.9,9.5,10.6,15.8,272.166307806359,414.520659404678,298.510055268099,377.93358272044,310.853703870321,494.676075100802,436.457368003992,339.636477080478,470.711895422842,474.60291425231,327.410094488086,359.659681363095,387.533994015443,547.234670629174
ENSG00000155252,Q9BTU6,PI4K2A,ENSMUSG00000025178,Pi4k2a,Phosphatidylinositol 4-kinase type 2-alpha OS=Homo sapiens OX=9606 GN=PI4K2A PE=1 SV=1,2,1,1,479,16.4,7.8,16.8,17.4,13.0,17.3,17.6,13.2,12.1,17.4,,,,,,,,,,,1859.19816083928,1684.31660655046,1707.33085813733,1820.78022507894,1122.98174437775,1233.73277054549,1070.39074418598,1190.82390915362,1093.18123564037,1166.52975384359,1399.87693956266,1272.36122783236,1551.60720697595,1323.32422813469
ENSG00000158526,Q969E8,TSR2,ENSMUSG00000025264,Tsr2,Pre-rRNA-processing protein TSR2 homolog OS=Homo sapiens OX=9606 GN=TSR2 PE=1 SV=1,4,1,5,191,,,,,,,,,,,8.5,8.1,14.6,12.0,9.6,12.3,10.2,12.1,6.8,12.7,236.328555732451,245.256665954446,282.236236319204,279.525865680682,214.291866046244,174.920492274139,196.657019167636,180.807079782751,211.839789474883,228.314577101199,230.13808373103,234.652097599939,218.333593125875,214.570050684864
ENSG00000158571,P16118,PFKFB1,ENSMUSG00000025271,Pfkfb1,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1 OS=Homo sapiens OX=9606 GN=PFKFB1 PE=1 SV=3",7,3,5,471,27.7,16.5,23.9,37.6,23.4,32.8,29.8,26.6,30.1,27.5,51.3,41.4,57.6,45.9,57.5,50.6,55.4,47.0,43.9,68.4,413.035058043885,556.858016754077,390.233341167456,328.357758973073,550.44008839374,841.399165504251,685.283664187393,463.573979914251,970.794603479633,1002.0719693422,763.436535731327,802.163289770709,1187.88975214221,884.874784648525
ENSG00000158578,P22557,ALAS2,ENSMUSG00000025270,Alas2,"5-aminolevulinate synthase, erythroid-specific, mitochondrial OS=Homo sapiens OX=9606 GN=ALAS2 PE=1 SV=2",1,1,6,587,132.8,109.5,127.2,221.4,141.0,168.4,149.4,129.2,128.5,146.5,99.8,95.7,173.3,121.6,110.9,112.4,85.0,115.6,66.2,114.7,544.27456118856,529.133655550641,359.099255296557,730.583034650973,299.179748407134,128.452787699258,208.080223359638,273.319805010964,237.46368217078,1065.76043872073,379.378642072876,244.896568939753,291.152693041181,321.360982148704
ENSG00000163820,Q9BQS8,FYCO1,ENSMUSG00000025241,Fyco1,FYVE and coiled-coil domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FYCO1 PE=1 SV=3,1,1,2,1478,,,,,,,,,,,14.8,15.2,22.2,22.4,24.6,24.1,24.4,16.2,18.9,23.7,1469.52059231348,2086.88614421079,1507.42262817258,1169.84874905862,1098.42343666707,1513.97818300798,1112.07177745663,1125.342182413,1252.04087608677,883.526137260997,812.359786324373,1125.68548902772,1184.04401854475,1145.20453473754
ENSG00000165672,P30048,PRDX3,ENSMUSG00000024997,Prdx3,"Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3",7,2,12,256,68.8,49.1,72.2,73.3,64.0,67.9,72.4,63.0,65.8,71.1,109.0,92.2,112.5,104.5,109.7,97.5,74.7,81.3,85.2,131.1,2192.96397771758,2254.88923826531,3023.90360253758,1920.13359688748,2331.24692838519,1710.24618050251,1827.63203911275,1484.614819101,1784.22123152471,2309.09971167432,1532.31651802073,2358.20693686534,1466.77786346778,2099.75565280709
ENSG00000165806,P55210,CASP7,ENSMUSG00000025076,Casp7,Caspase-7 OS=Homo sapiens OX=9606 GN=CASP7 PE=1 SV=1,6,2,4,303,28.3,15.3,15.3,24.7,18.7,24.7,19.5,15.9,17.5,15.6,33.6,24.4,27.8,24.3,29.5,29.9,22.3,23.9,26.7,37.9,577.579348741017,472.225332118899,443.350466119712,585.057889080637,543.424379899952,494.138500059497,507.210763317137,421.773153277455,586.565136952546,689.522159236845,503.951941153631,588.128834337453,454.100953754144,719.444451150878
ENSG00000166136,O95169,NDUFB8,ENSMUSG00000025204,Ndufb8,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB8 PE=1 SV=1",18,2,14,186,17.3,9.3,15.6,21.0,12.5,17.0,15.0,13.3,15.0,14.4,9.5,11.8,17.9,11.2,9.7,14.6,13.2,15.3,4.8,13.2,2341.66434601167,3287.43574992478,2114.4971372727,2992.78383616334,5451.44778451828,3783.0845721592,3872.45422462593,3131.05407379175,3788.39922090441,3816.41847708309,5575.9394201598,4712.42492455114,3031.09734043266,3993.62601365874
ENSG00000166886,Q15742,NAB2,ENSMUSG00000025402,Nab2,NGFI-A-binding protein 2 OS=Homo sapiens OX=9606 GN=NAB2 PE=1 SV=1,1,1,4,525,46.3,24.6,53.1,60.6,45.6,51.9,57.1,40.5,46.0,46.6,54.6,43.3,75.9,56.5,65.2,61.8,44.5,54.4,40.4,63.1,393.115648385633,216.343598671711,359.61321165569,611.641587054275,613.14385429345,382.42315410764,446.486071033217,520.461244510659,501.810746315777,501.152154856848,467.959949453731,349.209296454306,682.482666966828,599.683010178727
ENSG00000166908,Q8TBX8,PIP4K2C,ENSMUSG00000025417,Pip4k2c,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma OS=Homo sapiens OX=9606 GN=PIP4K2C PE=1 SV=3,4,1,2,421,52.6,33.0,49.4,55.1,50.0,49.1,58.6,37.1,39.8,42.0,25.6,24.5,48.8,33.4,37.4,45.3,32.6,28.7,23.8,46.4,667.348997915959,595.315196152836,657.059070990119,648.429489382425,352.369850538698,372.334196644697,380.908251312854,412.171114064554,361.978556476148,350.875756416424,264.986904687117,312.582974643711,379.782954838341,336.416734692442
ENSG00000166987,Q96DN6,MBD6,ENSMUSG00000025409,Mbd6,Methyl-CpG-binding domain protein 6 OS=Homo sapiens OX=9606 GN=MBD6 PE=1 SV=2,1,2,25,1003,158.7,69.4,62.8,180.2,176.2,207.6,164.7,126.7,54.0,125.8,76.5,160.4,102.2,170.4,95.2,77.2,83.5,84.5,38.8,78.9,778.635824830856,631.070103753997,641.807168737593,868.598906621517,1045.43308280748,1786.82329401552,1187.78285223969,1552.22297138874,1421.03524985472,1079.90660288192,1308.3896476441,1007.49867436099,1767.96270104274,1572.1489462123
ENSG00000167216,Q8IYT4,KATNAL2,ENSMUSG00000025420,Katnal2,Katanin p60 ATPase-containing subunit A-like 2 OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=3,1,1,2,538,8.8,4.3,74.8,39.8,30.2,21.9,38.5,13.4,49.4,20.2,10.5,10.0,46.7,38.1,48.1,56.0,35.5,25.3,44.3,42.2,0.0,6.51936641460145,2.98500328919813,0.0,0.0,0.0,2.49857361684555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167220,Q9H0R4,HDHD2,ENSMUSG00000025421,Hdhd2,Haloacid dehalogenase-like hydrolase domain-containing protein 2 OS=Homo sapiens OX=9606 GN=HDHD2 PE=1 SV=1,6,2,3,259,98.1,64.0,93.9,104.8,88.1,103.8,104.3,87.5,83.4,84.8,42.7,34.9,47.1,30.3,36.2,34.0,30.3,28.9,33.4,35.3,637.934643324268,621.391150930474,595.68334786267,601.47368255469,524.180869564399,421.621568546055,434.314410188719,508.621568175789,522.567947344238,521.092705415793,368.760643938435,597.985348380411,447.997803833243,431.673715700953
ENSG00000168439,P31948,STIP1,ENSMUSG00000024966,Stip1,Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1,11,6,22,543,108.9,73.9,119.0,125.6,114.4,119.7,109.6,102.0,99.5,97.1,80.0,114.0,154.9,120.6,135.7,136.7,111.6,103.3,90.5,154.6,1801.62232769531,1725.46037136344,1313.74619020123,1310.49894367808,1110.84698814458,883.438559419462,1181.66631139666,1180.62939466439,1208.34027130448,1186.75117839402,1748.88542835779,1343.63261449496,1607.83483799787,846.384929049478
ENSG00000169594,Q01954,BNC1,ENSMUSG00000025105,Bnc1,Zinc finger protein basonuclin-1 OS=Homo sapiens OX=9606 GN=BNC1 PE=1 SV=2,1,1,4,994,337.8,208.1,376.7,370.5,433.8,364.9,419.2,310.9,376.4,337.9,295.7,259.4,402.2,316.6,369.3,338.5,309.6,294.0,257.4,407.6,0.0,14.9131499701826,5.68718354439541,0.0,0.0,0.0,0.0,0.929632114478441,2.02063629209821,0.0,0.0,0.0,0.0,0.0
ENSG00000169710,P49327,FASN,ENSMUSG00000025153,Fasn,Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3,2,5,30,2511,120.6,69.8,106.3,215.2,93.4,182.3,185.5,120.4,114.7,129.4,71.7,87.0,62.6,84.5,90.0,81.8,72.9,79.3,53.8,96.5,26798.378854095,23367.181169954,19001.7716898282,7556.88379027525,7784.88071523498,10113.0706906468,11189.6241671112,6429.7028837585,12665.3796634228,11281.7796920784,32794.7238711532,20126.5340613254,34151.5719829276,12663.0890508533
ENSG00000169727,Q13098,GPS1,ENSMUSG00000025156,Gps1,COP9 signalosome complex subunit 1 OS=Homo sapiens OX=9606 GN=GPS1 PE=1 SV=4,7,4,5,491,62.4,38.9,62.6,66.6,69.9,69.0,62.1,50.5,52.8,55.5,36.8,29.4,45.4,33.3,33.8,31.6,26.7,32.9,27.6,41.8,916.017875413384,903.302498835351,935.781123834735,926.022987401976,754.600602251448,659.31208973014,717.186101343568,742.924038493059,729.254950950086,883.250682391511,1008.80020445159,934.422395390519,890.847456876287,778.772726375281
ENSG00000170515,Q9UQ80,PA2G4,ENSMUSG00000025364,Pa2g4,Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=3,14,6,14,394,101.0,65.7,117.0,104.1,102.9,102.2,98.4,82.7,97.9,94.6,55.5,43.9,71.4,58.3,58.2,56.0,40.3,50.8,36.1,68.4,1575.40134750799,1514.85665337505,1399.27552176782,1627.70152802966,1347.5973143489,1295.21143799664,1369.95511985704,1253.61672500813,1523.67700439927,1380.34858835475,1547.76569749225,1446.44949221905,1429.49308834145,1259.54639025896
ENSG00000172239,Q9H074,PAIP1,ENSMUSG00000025451,Paip1,Polyadenylate-binding protein-interacting protein 1 OS=Homo sapiens OX=9606 GN=PAIP1 PE=1 SV=1,5,3,6,479,48.1,29.9,50.3,53.5,51.7,52.7,45.5,41.7,44.4,43.7,28.5,30.2,47.2,33.5,41.2,36.7,29.2,31.5,22.3,45.2,1184.37816366393,1247.72757464487,1013.05630648064,1229.08331568631,1154.5979638228,820.831678143637,988.45177540645,841.276986878337,1071.22321236443,1332.65685688781,975.329687335488,1236.46396035887,789.448530720005,969.48842510219
ENSG00000173153,P11474,ESRRA,ENSMUSG00000024955,Esrra,Steroid hormone receptor ERR1 OS=Homo sapiens OX=9606 GN=ESRRA PE=1 SV=3,5,2,3,423,16.4,11.6,14.7,18.7,14.2,18.4,16.0,12.5,12.4,15.0,,,,,,,,,,,507.196316209251,750.742410377234,519.233366093416,603.159690695818,799.744223945512,919.203377292355,723.661004633644,855.724989020324,987.486703657467,554.460492354947,720.52340380224,621.804878190985,619.799972169657,610.408078090435
ENSG00000173599,P11498,PC,ENSMUSG00000024892,Pcx,"Pyruvate carboxylase, mitochondrial OS=Homo sapiens OX=9606 GN=PC PE=1 SV=2",26,27,315,1178,644.0,435.2,665.6,721.0,643.7,584.3,572.8,505.5,542.6,541.9,719.2,748.4,912.7,906.5,942.6,896.8,588.9,763.4,639.9,1003.8,11645.1759089212,12484.0645172332,11504.2463944467,10414.357199173,6515.18249130512,6865.25181178568,6353.28629004037,5298.13272840687,6657.40718201763,6697.40175074796,5281.78257146485,6289.21011507794,4099.50285099562,5770.32951389848
ENSG00000174669,Q14542,SLC29A2,ENSMUSG00000024891,Slc29a2,Equilibrative nucleoside transporter 2 OS=Homo sapiens OX=9606 GN=SLC29A2 PE=1 SV=3,2,1,4,456,,,,,,,,,,,308.3,284.1,416.8,347.5,350.5,371.4,279.1,307.7,246.5,422.0,20.8836544763489,11.3306280664951,7.7777566046943,16.8321652499254,25.1149102188434,36.5070423857308,19.1815459088812,16.4338153316536,29.9022885228871,11.1688358292666,11.5848394839554,16.0918759806874,8.0579600901362,18.6017956467538
ENSG00000175203,Q13561,DCTN2,ENSMUSG00000025410,Dctn2,Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=4,12,5,16,401,142.8,86.3,162.2,148.0,149.2,143.6,158.5,114.8,133.1,125.0,118.1,98.6,155.7,123.7,139.2,132.2,115.7,111.5,106.8,150.0,1715.07780564194,1716.58345525053,1705.77035167316,2171.21772345983,1880.53083155207,1836.17928103925,1825.45059887403,1695.04843672282,1878.97639524278,1847.38097923969,1849.99911318575,1801.4226330231,1931.25994187329,1857.47727207309
ENSG00000110871,Q5HYK3,COQ5,ENSMUSG00000041733,Coq5,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial OS=Homo sapiens OX=9606 GN=COQ5 PE=1 SV=2",3,1,1,327,26.7,13.7,26.3,27.5,23.3,20.2,20.2,14.6,15.9,21.4,,,,,,,,,,,566.988822760052,690.848759574719,533.273328133165,514.553641940162,444.790869426301,334.814235448411,366.111663953295,349.308334982658,443.333336100342,472.521331524175,349.412885870937,484.83181312015,357.005265710614,455.539348517921
ENSG00000110921,Q03426,MVK,ENSMUSG00000041939,Mvk,Mevalonate kinase OS=Homo sapiens OX=9606 GN=MVK PE=1 SV=1,2,1,2,396,127.9,69.7,100.4,106.2,110.6,128.5,126.7,89.3,95.3,115.8,100.5,80.2,95.2,110.6,82.2,72.6,77.9,75.8,38.0,83.2,471.667958650559,423.404987601263,622.504708428011,274.710190368087,263.105798936194,288.620553391391,328.226700189407,325.23143316699,312.687671762285,307.867381130895,455.161323069274,510.730686787342,549.284190294496,330.045565999302
ENSG00000112208,O95816,BAG2,ENSMUSG00000042215,Bag2,BAG family molecular chaperone regulator 2 OS=Homo sapiens OX=9606 GN=BAG2 PE=1 SV=1,5,1,2,211,,,,,,,,,,,12.9,9.4,17.3,10.7,10.7,10.1,6.5,9.7,8.3,11.5,55.4811592020378,91.3804802099229,78.0071358384941,41.1885534752169,32.2597850634385,36.412915962509,71.6821500359777,42.2145604903342,22.6701449841172,19.3728472774903,12.1231173730375,25.1788990556826,38.2750509888504,14.8794009411067
ENSG00000114779,Q96IU4,ABHD14B,ENSMUSG00000042073,Abhd14b,Putative protein-lysine deacylase ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1,5,1,9,210,243.4,125.5,207.6,192.8,174.6,216.8,217.3,153.3,168.6,176.2,110.9,95.3,157.2,136.3,107.0,125.1,107.8,93.7,71.3,188.6,4501.81043924815,4245.67986693259,3511.68463730762,4999.92566144722,6540.33930560902,4754.3103825423,5019.92949204482,5366.75018687584,5433.79974919876,4837.79980105134,3729.18195424763,4758.20602693831,3801.67837635761,4645.42110380322
ENSG00000119862,Q3ZCW2,LGALSL,ENSMUSG00000042363,Lgalsl,Galectin-related protein OS=Homo sapiens OX=9606 GN=LGALSL PE=1 SV=2,13,2,6,172,28.7,17.4,33.7,35.6,30.8,31.6,32.1,24.7,28.2,29.1,64.6,68.4,87.4,82.8,96.7,87.1,71.2,75.1,56.4,102.5,813.753448577781,883.371375335857,974.201474381311,534.577470861478,291.349583403004,169.839070868393,191.707258139814,218.927978172528,207.369222680085,384.365321368566,551.049912587685,583.287998338302,493.821420428486,361.038202846362
ENSG00000120008,Q9BZH6,WDR11,ENSMUSG00000042055,Wdr11,WD repeat-containing protein 11 OS=Homo sapiens OX=9606 GN=WDR11 PE=1 SV=1,1,1,2,1224,19.0,11.5,20.5,19.4,25.0,23.4,20.2,20.6,20.7,22.0,26.5,30.9,54.2,43.5,32.1,40.6,21.3,34.0,22.9,42.4,587.271029205052,506.687868836169,636.503292650465,562.342423476632,805.444879562263,711.932082673652,624.231435922267,681.018753295222,623.282672066212,808.47156528607,857.699296973486,787.792271056339,689.090429605002,682.480363717491
ENSG00000124422,Q9UPT9,USP22,ENSMUSG00000042506,Usp22,Ubiquitin carboxyl-terminal hydrolase 22 OS=Homo sapiens OX=9606 GN=USP22 PE=1 SV=2,2,1,2,525,43.0,28.3,38.2,27.6,18.7,30.6,35.5,36.0,26.3,35.8,41.5,28.2,29.4,40.4,22.3,28.5,26.1,21.6,15.7,34.9,854.806778589274,722.976484060778,874.44732499917,640.274267534539,382.514627712462,469.663555175547,385.799215951479,435.414711368922,515.536385505224,289.252168009436,297.532881504165,342.200318903898,346.498315453985,353.99279000945
